model,horizon,n_origins,mean_LPS,MAE_model,RMSE_model,MAE_raw,RMSE_raw
SAR122,4,2,2.2247829785517856,0.016653631516419395,0.022350902643763524,94.15788297522113,125.74769263125154
SAR122,5,2,2.4586629597183345,0.003450647610853348,0.0035847509316209707,20.311932497284488,20.93800149655129
SAR122,6,2,2.2488767119375055,0.012574481460068662,0.014901022938149495,75.81612318865746,89.25642429314307
SAR122,7,2,1.9876655388926758,0.02770961122487109,0.030905922443222232,171.07127217089192,189.6415511177641
SAR122,8,2,1.824085239530612,0.029539309528407845,0.036949003144288284,184.68182760021682,230.1342017989781
SAR122,9,2,1.7051603659782275,0.030380758362862595,0.04214512191720032,190.57990211464858,264.2382634938873
SAR122,10,2,1.650944278573699,0.030984780285809754,0.04058717721590117,196.59312136191238,256.98099901669184
SAR122,11,2,1.838697586345456,0.027143902175221224,0.037878757516318966,172.3010964501459,240.35079481731347
SAR122,12,2,1.7682085454781582,0.03408577992675789,0.04085495399061223,216.2511375559434,257.9707501121487
SAR122,13,2,1.7385262957473697,0.03781217598972311,0.04284576483449435,241.00170391557594,271.52583581253634
SAR122,14,2,1.7364655269844047,0.04047845616911183,0.04394902864405187,254.29525674671186,274.55676853195905
SAR122,15,2,1.7394936133626389,0.037591064485529874,0.04291955001517333,222.37984862822577,252.75684891423782
SAR122,16,2,1.8360129218471426,0.030648826174878657,0.03881606293634867,172.14912831180163,217.2298695862084
SAR122,17,2,1.896220506953357,0.02717582371075293,0.03062387570037749,149.63525489106905,166.94775052238396
SAR122,18,2,1.9692415817775926,0.02307786734314287,0.028898453841628306,125.58360921535541,156.31228367874414
SAR122,19,2,1.9156665883188242,0.01896697972084874,0.02311145713531944,97.98472659987692,118.90620174137298
SAR122,20,2,1.9092707081313418,0.01511432987930958,0.01947426971753702,74.71613237430347,96.06828061402459
SAR122,21,2,1.902891853262621,0.016431208941510806,0.016856655753941883,85.6334105880951,87.53924768443575
SAR122,22,2,2.018758341841643,0.006985483633885695,0.007547606856535104,33.785041115090735,36.334568874849985
SAR122,23,2,2.033839834323356,0.0063208410697968885,0.006698543514412502,31.876206726522923,33.645492107262335
SAR122,24,2,1.907915971114154,0.01563952625906584,0.01615810691273902,72.39128057590051,74.43423148613088
SAR122,25,2,1.8748378739628313,0.016303381299182143,0.01640088969314009,73.64822796707176,74.32599218350029
SAR122,26,2,1.9714547667559916,0.01098566950253739,0.011548482179197869,49.76448008499483,51.80155020775561
SAR122,27,2,1.8926038499020827,0.008821352494256546,0.011454047987604559,40.420596191111144,51.71227810270486
SAR122,28,2,1.9107207983883,0.007545866960965233,0.007814429227088996,40.21022182516981,40.667235909232055
SAR122,29,2,1.8955934071331781,0.012698104239586871,0.016838912041980632,64.88934622754277,84.90380224495354
SAR122,30,2,1.775390974455845,0.030938874544622224,0.03159244079995896,177.27820207704463,178.51148666540973
SAR122,31,2,1.533359828191358,0.048329370531242026,0.04913910245799901,283.8056672234434,285.13881776898836
SAR122,32,2,1.341210319214064,0.061956866013227835,0.06259347608640209,370.0847592122436,370.5638834658833
SAR122,33,2,0.8653836658194956,0.07176628603464368,0.07301456586062076,429.8086316382737,431.6104179686665
SAR122,34,2,0.87151525941652,0.08231821081198742,0.08644842240028335,490.18997775252274,502.39744517762
SAR122,35,2,0.6707987284850664,0.08668269885710006,0.09222249845702524,517.627760191383,535.874126644166
SAR122,36,2,0.6704726996679663,0.09218261430687007,0.09920890705069414,552.126190572912,577.7774648226491
SAR122,37,2,0.6366343019231411,0.09249739527406428,0.10170923490512078,557.9345868160194,596.3514681338739
SAR122,38,2,0.5492014363934012,0.0951099204029125,0.10940933215237107,563.9226205251862,632.5822746942108
SAR122,39,2,0.632722067691806,0.08473962584188022,0.10317737466510751,478.42732591242657,572.7788004662494
SAR122,40,2,0.8118956927744134,0.08627108447951509,0.09995649784418145,470.85719579178885,535.8495407629666
SAR122,41,2,1.25293144925593,0.06262539762070449,0.07070317898607008,339.8810712535642,375.9889716248036
SAR122,42,2,1.2056611444967027,0.061728615625523835,0.07278503303131695,332.502083837438,386.52452225641315
SAR122,43,2,1.2692123370531596,0.05357704600574898,0.0737203221870285,273.0669109043288,375.11887129016776
SAR122,44,2,1.4100002052703982,0.0498705876176321,0.06106283446279429,248.61032316802675,303.34100731151176
SAR122,45,2,1.441732871351992,0.038902773780061774,0.048667569485534634,200.16223082233273,249.1948898499856
SAR122,46,2,1.4100933904540032,0.045945184040262335,0.05217639860968552,222.10327999085212,250.46193842581832
SAR122,47,2,1.526635716176174,0.033362477688381124,0.038302837313285355,167.45358826131132,190.98527779916344
SAR122,48,2,1.416699030499655,0.04344723460766168,0.05023870572930238,199.84999657261415,229.3609904435741
SAR122,49,2,1.5681432418178889,0.030466600118788836,0.04263947448248155,132.65011575433573,185.5431929362984
SAR122,50,2,1.5803177298366846,0.0386909726421919,0.043841654398714736,171.66113827867912,190.7982987147473
SAR122,51,2,1.441916421827652,0.034467354338303224,0.04648772845225022,150.58709298232452,200.64472538146805
SAR122,52,2,1.5095600227958637,0.03357920315582626,0.03918142981562936,164.04458957878933,182.57157099824067
SAR122,53,2,1.5369961683018771,0.0336921467058463,0.04460521897769807,160.4695209535521,208.35530415601445
SAR122,54,2,1.3625488063329803,0.03878696093729906,0.05344460524643403,192.56342610042975,263.5153961209971
SAR122,55,2,1.199227231957641,0.04569186018453216,0.0641137434637199,234.60164810597416,328.6060703511896
SAR122,56,2,1.3322824935651065,0.044944502130737085,0.06251156785983648,236.35624416655764,327.63337799957316
SAR122,57,2,1.2852320879158676,0.04740608764359351,0.06589954020173826,250.75538455355718,347.4214518771887
SAR122,58,2,1.4720671257210098,0.04971664986521729,0.06411233085262565,266.9677360814667,338.67786775089854
SAR122,59,2,1.5180459024709894,0.051059022507254165,0.05917864896536453,279.9710877437965,315.9754479316623
SAR122,60,2,1.372895943624807,0.05359025255648707,0.05972580831149598,296.7982235696363,322.46334361277405
SAR122,61,2,1.2145202334397984,0.0564695416880978,0.06007206265765745,320.41078031347706,333.84715998839226
SAR122,62,2,1.271264331207402,0.05150420232765089,0.05412707869637313,291.77695232982387,301.75813487689885
SAR122,63,2,1.2593328294086983,0.05131219799349799,0.055756180349097045,282.55874597340653,303.39992003921276
SAR122,64,2,1.509236285917318,0.032570421661717405,0.04020180037908519,171.46242130867813,209.74134613736263
SAR122,65,2,1.5909952121174848,0.027282098602878845,0.03583715820649629,142.38003161787083,186.00951998395126
SAR122,66,2,1.6877460431068405,0.014863209087350055,0.016291429129359342,78.85149223193139,85.73578243416098
SAR122,67,2,1.609924338765978,0.014151034724359404,0.01589706097188348,71.36086894867276,79.64953734112183
SAR122,68,2,1.5672294323781824,0.012436082720266795,0.016257242608220913,59.664817028984544,77.71663538447669
SAR122,69,2,1.6847358388820206,0.00952047247351179,0.009645671862004745,48.295057755828566,48.747863376464935
SAR122,70,2,1.5693096387628387,0.011169967136959454,0.01407046555130026,54.11787526388662,68.4893603285347
SAR122,71,2,1.6166553976041427,0.01539839920696721,0.015399636025141897,76.40411358829533,76.40412396733406
SAR122,72,2,1.4945957010990094,0.02728587398104019,0.028022549164611193,125.506359974534,129.1355064890792
SAR122,73,2,1.4511853843047604,0.0263842308311196,0.02675431867985295,116.75721250393008,118.41271583903917
SAR122,74,2,1.4584538738042054,0.036820021105302636,0.03687392722800649,166.91097845473905,167.2511746927769
SAR122,75,2,1.4034501243672708,0.04496020509582027,0.05375715404766866,221.74087027283667,267.21799620516816
SAR122,76,2,1.2348877587474898,0.059180256520075615,0.07712623770696275,327.62456185760357,429.66218352505854
SAR122,77,2,1.1688495322071843,0.06730341233170728,0.08174322495776863,380.9406466774435,467.8472624891771
SAR122,78,2,1.2660074478574268,0.061078175554347774,0.07754591475185135,362.0871973240546,464.3434740488438
SAR122,79,2,1.2399948090403867,0.0641303088208003,0.08736658974395718,392.8021482831218,537.4068826164452
SAR122,80,2,1.0803593807278429,0.06584512755142363,0.09169775992419193,413.19655577310687,576.6539456830573
SAR122,81,2,1.0601219871114187,0.06630159194057425,0.087535910446786,417.0280377569052,556.1450202971587
SAR122,82,2,1.0979162164422882,0.06185342430866183,0.08747171876304129,397.81948023068117,562.5898865565316
SAR122,83,2,1.1260622083017218,0.06471675774269679,0.08626826820044725,412.5007761073475,555.928165063089
SAR122,84,2,1.2120438691448978,0.05978622628323813,0.0734175479615285,373.82906124004603,470.00054612516846
SAR122,85,2,1.3543576562166642,0.0530770658217042,0.06081444314094206,328.7525183498019,388.52224195834845
SAR122,86,2,1.3239732850990271,0.05238521899790468,0.056585847462245334,316.6392794634803,352.279016926583
SAR122,87,2,1.3267182276823704,0.050551097565851216,0.053177642846490306,291.3300246473168,313.4754178915365
SAR122,88,2,1.3447084311882143,0.04369014633931374,0.043818026362142305,236.79181224586455,239.2908200824757
SAR122,89,2,1.3930095567114114,0.04352159066745778,0.04437356946276646,237.2631187022448,244.6274302648164
SAR122,90,2,1.3293272663666178,0.04591776745604481,0.04710681569165583,250.31517635696127,259.5949811362722
SAR122,91,2,1.2610367869486456,0.042181989694816284,0.04303919525725686,217.33438720678078,223.32761100276923
SAR122,92,2,1.4738994819534263,0.035780886163102654,0.03676866363654441,177.49113511295946,183.42601718590873
SAR122,93,2,1.491597120422691,0.03160214224676643,0.031940453262312936,163.18726971672686,165.57892905906442
SAR122,94,2,1.3890153526855078,0.04037292721876795,0.04038819078577711,193.51078710303955,193.51178205846566
SAR122,95,2,1.3183137417109856,0.03535226448809799,0.03561721155596127,177.63254828239815,179.4953249817924
SAR122,96,2,1.273039518758139,0.04415984276705575,0.04458065598228292,203.28711545622264,204.62866015159668
SAR122,97,2,1.3274585962959007,0.04535050522515496,0.04555259981141482,199.37871773993356,199.68397344705207
SAR122,98,2,1.185093731876218,0.05476938611730127,0.054773894467803966,244.00549180824828,244.35109039131038
SAR122,99,2,1.1383543512261403,0.06288310674706969,0.06439696134756256,303.42165603533886,318.2840871166352
SAR122,100,2,1.1721198469090226,0.05976061864375017,0.06579256072617544,328.5467152395995,375.95737427332597
SAR122,101,2,1.2341576716147853,0.053862206120477166,0.05887787119132237,304.1836953583693,345.88490719418604
SAR122,102,2,1.2986932305876968,0.04576687183223508,0.04702819217487165,261.24396827583087,276.49849540067885
SAR122,103,2,1.3246581063883212,0.036073165043058415,0.041554323445523365,218.02651611961164,259.7814315536082
SAR122,104,2,1.3197380680787003,0.036693475315178886,0.03669431524448443,210.0519552610558,211.71700655483062
SAR122,105,2,1.2356836234675594,0.04573393834314829,0.04592674597246596,262.84566334457304,263.036705933185
SAR122,106,2,1.302706652462453,0.0465164927401526,0.047669364940630676,263.12501192378295,264.23487348548906
SAR122,107,2,1.175636745065436,0.05140135907278687,0.05531628876260688,283.91245504345716,294.71444204608963
SAR122,108,2,0.921457527656554,0.061084876066603996,0.06719571699915072,335.4857550793163,355.6138330256307
SAR122,109,2,1.0397053672220107,0.06458137010743835,0.07130329630378963,358.40530824866664,382.3410337470802
SAR122,110,2,1.0531988438321653,0.06877196759403792,0.07341402058674736,387.41886461619924,403.2154709956628
SAR122,111,2,1.1273520873210177,0.062327213953595015,0.0692949839191927,339.0634047818239,369.27406928171564
SAR122,112,2,1.0590462099642086,0.05819407460648718,0.06862163208310795,305.7444103667722,355.512641830917
SAR122,113,2,1.2680947768018345,0.03913940503252526,0.05373621725605816,206.01982822458422,282.28736155168156
SAR122,114,2,1.4577631539473463,0.03135250561920687,0.034641487098534283,167.79880143355012,183.7012327215729
SAR122,115,2,1.4145896205177775,0.03649586222619615,0.039985042168846026,184.5526515479105,200.72736197203326
SAR122,116,2,1.4858598225715065,0.028621453443600807,0.03186995299568062,139.05764986897157,153.81141576171746
SAR122,117,2,1.4779596336189447,0.027765528938722604,0.030519967528958938,141.3786015195892,154.43954926984912
SAR122,118,2,1.343805434681896,0.02905941337465459,0.03594976436432534,139.67452171794685,172.36252550539442
SAR122,119,2,1.4598434217277934,0.020791252131789686,0.02291699366007148,104.83634204980217,115.23912081678313
SAR122,120,2,1.4023536485027188,0.02406982299211434,0.030461583839886855,112.68345044894386,142.54277051641458
SAR122,121,2,1.3872426844288053,0.028457391910723356,0.03487033639402089,129.29881342033104,158.27985137470338
SAR122,122,2,1.4915225161716652,0.02304572643800825,0.027921471446293446,107.99453641912805,130.6596042597547
SAR122,123,2,1.4238597862248712,0.02577318918334888,0.026815758964000656,134.85566500094183,139.9854145471046
SAR122,124,2,1.0917006134796527,0.03826277279064907,0.04903020283333649,223.63507404217398,285.39373752724504
SAR122,125,2,1.057800707741244,0.05073900685062272,0.05613563071170442,302.0842713212023,332.32860067818444
SAR122,126,2,0.9403906867899432,0.06333567757998512,0.0658272194318943,388.5275488175048,402.5486094198498
SAR122,127,2,0.8348551369470083,0.08128969712025921,0.08385103212787476,506.3169828952109,520.1531142787077
SAR122,128,2,0.6911515230580763,0.09722685037373927,0.10057419139181274,614.0004869519244,632.3427136266305
SAR122,129,2,0.6602616256810268,0.1034845423488816,0.10696799290437992,654.4669973831078,674.1626774492796
SAR122,130,2,0.4408413007037345,0.11921293415184375,0.12410915318683542,761.2851710084087,789.840860210931
SAR122,131,2,0.47439588323738713,0.1210467600566115,0.12608448968784627,778.3810829434028,808.5143567257377
SAR122,132,2,0.48794598895183444,0.12220735702477295,0.1296106461751433,785.0787650870011,831.2815136164643
SAR122,133,2,0.3160088059499605,0.12306003614111219,0.13245500219737077,792.0471876323172,850.9776152757992
SAR122,134,2,0.39307290198999184,0.11987135483786174,0.12585551195390454,760.1670375965823,796.6548254721173
SAR122,135,2,0.09379377995361421,0.11391836251858586,0.11798672746981004,682.2484645469285,704.3773851712346
SAR122,136,2,0.3769915012824461,0.1051848429056934,0.10686951137362258,598.5119871159927,606.3987898203361
SAR122,137,2,0.863662174274039,0.08288389428725357,0.0851493531554677,463.55694775844313,474.3635057065778
SAR122,138,2,1.2512062241144992,0.05606538835371018,0.07084656874337918,310.6155209801409,391.5938152619013
SAR122,139,2,1.285887316677528,0.039041672942512665,0.05295482056030624,203.6871189081544,276.158593301351
SAR122,140,2,1.2802469567521382,0.03740433321878074,0.042072070301559183,187.35127595229005,210.5953767943003
SAR122,141,2,1.3269922687038653,0.022921697740812645,0.029003682356509825,120.809459701783,152.87372955193263
SAR122,142,2,1.4356972882962102,0.019494147978492082,0.01951219781738313,95.9207832660245,95.98625248212508
SAR122,143,2,1.4131790384913872,0.01823748714262382,0.01915174685762993,93.0055777365551,97.55750121376384
SAR122,144,2,1.4112484456445844,0.020607806442424305,0.02131470216856847,97.89814953062887,101.17447924338019
SAR122,145,2,1.3797705516820868,0.023011849933636128,0.023478901334018202,106.08045599373008,108.19727214686878
SAR122,146,2,1.46692067702506,0.021450023658442875,0.02721573269570705,102.14357581986769,129.66837359666366
SAR122,147,2,1.321310689516443,0.03577700054476246,0.044873258051290076,187.0926144911041,234.0307750548864
SAR122,148,2,1.1214853067979964,0.05394992305505723,0.07037314702893534,315.02615852840336,409.3918407164711
SAR122,149,2,0.9715969430331379,0.05679493419971706,0.07689774222193681,336.02304195709576,454.4697976239458
SAR122,150,2,0.778413959906041,0.059521482127864914,0.08368766297024427,368.6619116622337,518.3119391871013
SAR122,151,2,0.5979709915646925,0.08646735677767736,0.10519773872830039,548.718961480065,667.4772501920438
SAR122,152,2,0.7501512689353128,0.09875793797882905,0.12073725159824152,641.0572465783075,785.0511309393756
SAR122,153,2,0.6355021778258241,0.11894842150506653,0.13580323675757527,778.408426442817,891.7340442048907
SAR122,154,2,0.6067409543011676,0.14135613126062566,0.15672325527730827,942.2733218741805,1048.3357228834345
SAR122,155,2,0.4045659598052545,0.16213038134071622,0.1772500126823013,1099.3737657343459,1208.2096300541202
SAR122,156,2,-0.04305652963734857,0.18233031167725533,0.19262026304938137,1248.3426905861802,1327.319284851293
SAR122,157,2,-0.2686148252887822,0.18970495419636813,0.19771150973718946,1312.3866530102082,1375.4891865858845
SAR122,158,2,-0.39631095262807675,0.21181025238152418,0.2188168027315954,1460.8145381321237,1518.3325873575172
SAR122,159,2,-0.33716014019410756,0.22156862457647172,0.23016966890729584,1461.3982678922466,1526.4972713867235
SAR122,160,2,-0.34437716760225723,0.21643800204135843,0.22616343370690295,1363.3672138358088,1431.5135377053398
SAR122,161,2,-0.3235714306713604,0.2061796423090636,0.21755221446911824,1267.4769023317804,1341.5228788527552
SAR122,162,2,-0.3432175746950137,0.192961737220259,0.20093281535344135,1173.102882474228,1225.1879751164147
SAR122,163,2,0.004435272448549854,0.15385180433570939,0.16388609897954004,870.4151879130986,930.7209821333764
SAR122,164,2,0.5698257711754856,0.10910849553810097,0.1182101677366568,581.9652299138302,633.3368959523697
SAR122,165,2,0.7023471767636859,0.080166421910867,0.08531559680874393,437.21860467559554,466.1408641226131
SAR122,166,2,1.2531800351404077,0.04702784415209093,0.05798094362926353,238.50552427441926,294.2179563614438
SAR122,167,2,1.1400042389300595,0.05430452180013541,0.06829855153293408,286.5388718971676,360.7338729676595
SAR122,168,2,1.1364815024512023,0.044788307088171886,0.057533502858975634,217.46218191918615,279.37305384205945
SAR211,1,2,3.2279016239494824,0.005144462768915975,0.005620088987043938,23.62494479526231,26.00665265304647
SAR211,2,2,2.2579515192899255,0.024116274344471014,0.024225547779541383,112.46966768165157,113.23437403104394
SAR211,3,2,2.2298344956189333,0.02377559420373669,0.02453085853309773,121.69943010295401,124.57310240027167
SAR211,4,2,2.122618927832513,0.024548390812551984,0.032553563587011794,138.0362428138328,181.88498821835995
SAR211,5,2,2.163976691259779,0.02280876126834988,0.02466963181718726,132.169397807716,141.3984282353311
SAR211,6,2,2.0317961762653334,0.02167983718205889,0.02190674673390362,129.9521571407936,130.82249438223633
SAR211,7,2,2.05797055989735,0.011739020226133934,0.011767083345889533,71.65253075870169,71.71460357937376
SAR211,8,2,1.9619333590483647,0.014125447354835632,0.0146659036617885,88.26061467874524,92.24994932248515
SAR211,9,2,1.8159785500933179,0.02349557931470965,0.02444314143880544,146.4812803923469,153.34867046742787
SAR211,10,2,1.7520146755539774,0.023659210132741637,0.024718094491091608,149.49480681175737,157.26599256086186
SAR211,11,2,1.7519819516207513,0.023538974295179094,0.025249924712380363,149.07860494617944,160.9831245166605
SAR211,12,2,1.58983685706648,0.024395584433477197,0.03249410073792446,156.36801117365667,208.80572291543956
SAR211,13,2,1.4671696162272085,0.029690842139684176,0.04053227408635906,190.74545596702092,260.81859612218494
SAR211,14,2,1.3569008518866432,0.027882612249022526,0.036734521773209634,176.76499653054816,233.70154029736645
SAR211,15,2,1.427810241691834,0.02591774899997029,0.029611891395994665,153.35250265467448,176.6000255652941
SAR211,16,2,1.5910683300785067,0.02219134005898398,0.02583222102964623,125.65970493574741,147.4122755342419
SAR211,17,2,1.7257679711056586,0.006841054754965818,0.007219745650700085,37.16677877845086,38.803249011277565
SAR211,18,2,1.7754343544259235,0.0032635241001329404,0.003404401545356827,18.111009686807392,19.072270282434555
SAR211,19,2,1.7508902324908737,0.00885050546285459,0.010555839229121532,46.460205019976456,55.75257559260114
SAR211,20,2,1.7586038903856092,0.005134220944301705,0.007094830074766092,25.844520640931478,35.741467904438366
SAR211,21,2,1.7972227693907032,0.006252698692114174,0.007562287435381631,32.735599344502134,39.763816388721814
SAR211,22,2,1.634493415592615,0.008543473377043503,0.008681487681635612,41.39542348178156,42.18737943652247
SAR211,23,2,1.7632422396983596,0.013073735370415753,0.01314500357991324,65.74141242215819,66.20997356307964
SAR211,24,2,1.7599179819024853,0.00306327262466817,0.003269987818601283,14.0389755498054,14.893653925663408
SAR211,25,2,1.7137320048314182,0.004812788592600439,0.006686810751232601,22.141522512325537,30.792624549074315
SAR211,26,2,1.747809257469104,0.00415800409324861,0.005483031492793577,18.245902497969382,23.923447653395705
SAR211,27,2,1.7629035835194669,0.008121976536128964,0.008377642560347382,40.782484063943684,43.03483019444036
SAR211,28,2,1.7566526840906582,0.008504319717371707,0.008628178575603685,45.5111172646325,45.5626925730906
SAR211,29,2,1.7366733674956265,0.013423465282041927,0.016946867394300926,80.33615454697656,103.36195473053827
SAR211,30,2,1.477271264633221,0.02362773657670086,0.031210891291868017,147.2456061638827,196.69431693779347
SAR211,31,2,1.1420870494554762,0.03828395738023837,0.049420232812715674,241.1910626930421,315.8155688225833
SAR211,32,2,0.8540238652067988,0.05283413817846293,0.0628932576540801,333.09338517975493,406.5199224654663
SAR211,33,2,0.48920666997188395,0.061737522829028585,0.07401898387294747,391.6085026517894,481.5101334875392
SAR211,34,2,0.5090216910981835,0.06549174882075282,0.0769761929258931,417.57817232115076,505.58898405909235
SAR211,35,2,0.32010326602089134,0.07169987202707664,0.08529102742971377,459.9718168843747,563.0839575499945
SAR211,36,2,0.11734560068394106,0.08185297461507135,0.0932711735262045,519.7532143699877,610.8993914672641
SAR211,37,2,0.03390043889818739,0.08681139058995137,0.09647981446382906,550.7909514604271,630.6908993425602
SAR211,38,2,0.3113572268001849,0.08713235144816624,0.09205532742219617,536.5511832233242,581.4534469166236
SAR211,39,2,0.6712424671638988,0.07891515121259657,0.08030115587752759,456.372544705569,471.00559585692093
SAR211,40,2,0.4762522503621663,0.08440597186996321,0.08676286112638498,468.2002174273862,488.33793918060064
SAR211,41,2,0.6355507362688414,0.061327646847685775,0.07166394787880034,347.1376435426696,413.36085602229394
SAR211,42,2,0.8567918970478896,0.055014277945751464,0.06010686544360799,303.7457024836731,337.32318663501667
SAR211,43,2,1.4450125295155418,0.030888826096314617,0.032514524548227036,158.9932167578454,169.18763175724754
SAR211,44,2,1.5971132261221856,0.014514074893612817,0.016436559088836837,71.99577123074369,82.14326205706793
SAR211,45,2,1.553800461280486,0.015120875416702532,0.016642323966763642,78.27210938086955,87.03260997634781
SAR211,46,2,1.4829549850116632,0.00829022193384478,0.008515805050315243,39.83908566146647,41.24204785630513
SAR211,47,2,1.4910560391202243,0.010482000987282188,0.010482761131768794,52.122761562011874,52.13316765783256
SAR211,48,2,1.492680188267653,0.011663666489369999,0.011739959413316218,53.1400008505193,53.31887618267506
SAR211,49,2,1.5540837702903145,0.01975304583494833,0.023779012439946942,88.33114218437686,107.19955855546665
SAR211,50,2,1.68771531385983,0.006195828096152586,0.006925989157754986,28.885928209535905,32.98695627052705
SAR211,51,2,1.6188076643546627,0.017065753942603658,0.01707784493996464,81.97435282950619,82.30992635836394
SAR211,52,2,1.5584138401306822,0.022937437445367942,0.024349010628652423,129.4948614538962,144.32918301564465
SAR211,53,2,1.5105778988758602,0.0285571202055665,0.029035076653463728,156.22094347605707,163.93235805173714
SAR211,54,2,1.454656165881292,0.03168509693252602,0.03173411348383507,173.34643395216608,173.7563555055128
SAR211,55,2,1.4586626828857954,0.02968265877127521,0.03184755351250109,159.62245671798973,166.24292717708371
SAR211,56,2,1.4691563671473102,0.03776267820888715,0.04125036051208439,206.17587279772897,219.00905244406792
SAR211,57,2,1.3812934585429373,0.04159629752285908,0.05608442771750011,219.83948534921046,293.73431289161886
SAR211,58,2,1.3479035745621706,0.04961910824184164,0.05772029036603768,270.7699334507802,306.59381303310016
SAR211,59,2,1.2902723141347727,0.057509790135746364,0.06475710028945492,317.84969682063,348.6396780994412
SAR211,60,2,1.1386143086968321,0.0719889624225217,0.08371593153854258,400.41523951414047,455.48636073838463
SAR211,61,2,1.0509225416148005,0.08128226464381835,0.09313886117586578,462.621843500212,519.8145499047578
SAR211,62,2,1.1134223903889704,0.0814763795377427,0.09723737408458454,464.3074785733297,546.7524684474104
SAR211,63,2,0.9689612390667887,0.0806821544301771,0.09736385787849522,451.4494601555357,541.2023800138958
SAR211,64,2,1.3050823360418686,0.05983318828826084,0.0831930715987124,321.6566124694232,446.85541870411095
SAR211,65,2,1.3808598674485724,0.05032613054705725,0.07013482990996832,267.79320279747026,372.9103350950545
SAR211,66,2,1.4981233543066519,0.03732099618073835,0.051697354133471936,200.27303449204237,277.2308355147936
SAR211,67,2,1.3919542961639522,0.031631157176999145,0.03821278721111124,161.103421625603,193.9171721341997
SAR211,68,2,1.5943662642129564,0.025163010444630287,0.031232223911506988,122.21642034659317,150.96748157435093
SAR211,69,2,1.67242026695987,0.019501244370479644,0.02043998475162849,99.09440418758822,103.2446925978667
SAR211,70,2,1.586352418325949,0.026025478828758525,0.026295072001652705,124.43019341686386,125.43012066787875
SAR211,71,2,1.6583474952014408,0.01028563700613818,0.014482311729899673,51.84986621715643,73.01202238773662
SAR211,72,2,1.6084097651713818,0.016538779755105905,0.02155152320146839,76.43049107172556,99.62609038013915
SAR211,73,2,1.473451656330309,0.029198342365613743,0.03283459365858189,130.4857336742598,146.52909374282254
SAR211,74,2,1.5162369204274082,0.021972023436492086,0.026552860929940466,99.23229192851886,119.40092841835856
SAR211,75,2,1.609677575939557,0.012553032292905551,0.014474470417317583,60.199707532310185,68.47364168530089
SAR211,76,2,1.5299007506902567,0.015720611637139274,0.015924740640349055,86.93807957802164,89.10224310056647
SAR211,77,2,1.5907909542992198,0.018146922602403946,0.018296771264908772,101.16207930498877,101.33523101458327
SAR211,78,2,1.441189566849931,0.01844137159866173,0.01850472824308485,106.84543696954961,106.8478085968502
SAR211,79,2,1.4535126530340259,0.017326454638509008,0.022885609747533328,110.29679986025894,147.1622282774919
SAR211,80,2,1.4854989333298985,0.017343619463498102,0.023672085627503413,113.64133872527054,156.06960004606938
SAR211,81,2,1.314738088357435,0.015979383483325872,0.020860334085146138,104.80808783732391,138.76001175844627
SAR211,82,2,1.4294156830175888,0.019307036141694964,0.01930717048627885,117.0128042227675,117.8736198262856
SAR211,83,2,1.5326780441470627,0.019685303720622035,0.022586545532379848,110.08212984328884,121.47257966891945
SAR211,84,2,1.4668868911817556,0.02020902799903557,0.021792348284873725,114.90587707376835,119.50457447954857
SAR211,85,2,1.4877259516246149,0.027655618931862993,0.02877558180560864,160.31446995954184,162.420147492102
SAR211,86,2,1.472708931215838,0.026815824692881574,0.028404490210849412,153.2456955511302,157.57115538360335
SAR211,87,2,1.5983592978599908,0.028409832428586784,0.029615618944800026,158.50688597793305,161.59296992326915
SAR211,88,2,1.5218413059336071,0.034031422450009605,0.034238420635828264,189.2124589573732,193.02751615044778
SAR211,89,2,1.4232423747496767,0.02511391776716413,0.025436020515324533,136.25194189203876,136.76789012903865
SAR211,90,2,1.3947278981571647,0.02126110740537491,0.023248040722670015,113.11724744855064,121.28420813179196
SAR211,91,2,1.4234225948219206,0.01713563369954383,0.0203219453391947,85.9503529257363,100.50986904418659
SAR211,92,2,1.4966441335555773,0.01459356172573422,0.019474976254876705,70.41314753743018,93.58356802032696
SAR211,93,2,1.479296874893732,0.012924334540953271,0.01722763717109536,64.96695512622773,86.25230355955357
SAR211,94,2,1.4524899908464088,0.018559667119891682,0.024233838215408057,87.06274456210986,113.05772231386985
SAR211,95,2,1.4525811853784432,0.01657663073815218,0.019587849643852625,81.99011058181759,96.02437327751197
SAR211,96,2,1.361240661599287,0.02629245949291026,0.035498462519552895,118.93516742930615,160.08632319528712
SAR211,97,2,1.2988499769703976,0.027004575440666034,0.033147745432005,116.09897921039374,140.72617868356298
SAR211,98,2,1.3623166543960892,0.03123891530519136,0.04166227601344647,131.6039226407629,173.91825298339205
SAR211,99,2,1.248762182853759,0.04195903405781043,0.04396528662941588,193.71099969484658,197.80791980104695
SAR211,100,2,1.4341687718944192,0.036722263321014734,0.03675932752795487,194.55737921760465,197.81342073584918
SAR211,101,2,1.466537741530635,0.0276530164962177,0.028221239773191586,145.66261530063912,145.939717029536
SAR211,102,2,1.4659399525115124,0.01993425304348466,0.02154026900434852,106.23420117357136,110.52651946500809
SAR211,103,2,1.5992093753914083,0.010474422262356987,0.011924230394601014,55.81257159630832,60.99778367068137
SAR211,104,2,1.3815578312805368,0.04014682363727394,0.04021508439860084,232.96963314870527,233.6894255753365
